expiry,option_type,strike,bid,ask,last,mid,volume,open_interest,spot,snapshot_utc,T,moneyness,iv
2026-08-31,put,655.0,3.81,3.84,3.92,3.825,52.0,381.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8644240255543291,0.24115209070991261
2026-08-31,put,656.0,3.87,3.89,4.04,3.88,2.0,494.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8657437568910532,0.24025995672439046
2026-08-31,put,657.0,3.92,3.94,4.29,3.93,1.0,504.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8670634882277773,0.23927098418826537
2026-08-31,put,658.0,3.97,4.0,4.05,3.985,3.0,386.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8683832195645016,0.23835115166515963
2026-08-31,put,659.0,4.03,4.05,4.23,4.04,8.0,331.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8697029509012257,0.23741731182354092
2026-08-31,put,660.0,4.08,4.11,4.26,4.095000000000001,33.0,465.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8710226822379499,0.2364696614040171
2026-08-31,put,661.0,4.12,4.15,4.34,4.135,3.0,67.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.872342413574674,0.23527138070777961
2026-08-31,put,662.0,4.2,4.22,4.4,4.21,12.0,310.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8736621449113983,0.23461175777633816
2026-08-31,put,663.0,4.26,4.28,5.01,4.27,1.0,51.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8749818762481224,0.2337001783034344
2026-08-31,put,664.0,4.32,4.34,4.5,4.33,2.0,36.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8763016075848465,0.23277386444358736
2026-08-31,put,665.0,4.37,4.4,5.05,4.385,28.0,525.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8776213389215707,0.2317574517251498
2026-08-31,put,666.0,4.43,4.46,4.91,4.445,52.0,380.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8789410702582949,0.23080307366794672
2026-08-31,put,667.0,4.51,4.53,5.18,4.52,1.0,132.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8802608015950191,0.23005634017888135
2026-08-31,put,668.0,4.57,4.59,5.18,4.58,1.0,37.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8815805329317432,0.22907147891909474
2026-08-31,put,669.0,4.63,4.66,5.28,4.645,1.0,25.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8829002642684673,0.22814517862754402
2026-08-31,put,670.0,4.69,4.72,5.41,4.705,29.0,447.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8842199956051916,0.22713216970519962
2026-08-31,put,671.0,4.76,4.79,5.09,4.775,2.0,59.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8855397269419157,0.2262473556544595
2026-08-31,put,672.0,4.83,4.86,5.56,4.845000000000001,1.0,133.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8868594582786399,0.2253462485283843
2026-08-31,put,673.0,4.89,4.92,5.04,4.904999999999999,2.0,88.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.888179189615364,0.22429047779348854
2026-08-31,put,674.0,4.97,4.99,5.52,4.98,104.0,186.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8894989209520882,0.22342750088514582
2026-08-31,put,675.0,5.03,5.07,5.24,5.050000000000001,4.0,1626.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8908186522888124,0.22247953839829396
2026-08-31,put,676.0,5.11,5.14,5.17,5.125,44.0,555.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8921383836255365,0.22158320620864644
2026-08-31,put,677.0,5.19,5.22,5.76,5.205,2.0,101.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8934581149622607,0.22073652363453447
2026-08-31,put,678.0,5.26,5.3,5.84,5.279999999999999,2.0,123.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8947778462989848,0.2198062689045611
2026-08-31,put,679.0,5.35,5.38,5.65,5.365,1.0,306.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8960975776357091,0.21898960421422164
2026-08-31,put,680.0,5.43,5.46,5.86,5.445,7.0,1415.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8974173089724332,0.21808984886760716
2026-08-31,put,681.0,5.5,5.53,6.19,5.515000000000001,10.0,165.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.8987370403091574,0.21704574173686017
2026-08-31,put,682.0,5.59,5.62,6.46,5.605,1.0,47.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9000567716458815,0.21623886226485758
2026-08-31,put,683.0,5.67,5.7,6.03,5.6850000000000005,6.0,211.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9013765029826057,0.21528804000216678
2026-08-31,put,684.0,5.75,5.79,6.51,5.77,1.0,209.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9026962343193299,0.2143821574078659
2026-08-31,put,685.0,5.84,5.87,6.09,5.855,9.0,1977.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.904015965656054,0.21345854794573624
2026-08-31,put,686.0,5.92,5.95,6.58,5.9350000000000005,1.0,35.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9053356969927782,0.21245712074544787
2026-08-31,put,687.0,6.02,6.05,6.6,6.035,1.0,58.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9066554283295024,0.21167825960383488
2026-08-31,put,688.0,6.1,6.13,6.9,6.115,2.0,183.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9079751596662266,0.2106424023461561
2026-08-31,put,689.0,6.2,6.23,6.97,6.215,3.0,98.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9092948910029507,0.2098245151371949
2026-08-31,put,690.0,6.29,6.32,7.02,6.305,62.0,970.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9106146223396748,0.20887060850887024
2026-08-31,put,691.0,6.39,6.42,6.6,6.404999999999999,3.0,158.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9119343536763991,0.20801335368277246
2026-08-31,put,692.0,6.48,6.52,6.74,6.5,1.0,275.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9132540850131232,0.20707954788153515
2026-08-31,put,693.0,6.57,6.6,6.79,6.585,3.0,360.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9145738163498474,0.20601507531233973
2026-08-31,put,694.0,6.69,6.72,6.89,6.705,1.0,198.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9158935476865715,0.20532284551610502
2026-08-31,put,695.0,6.79,6.82,7.21,6.805,52.0,622.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9172132790232957,0.20438716266110865
2026-08-31,put,696.0,6.89,6.93,7.09,6.91,3.0,183.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9185330103600199,0.20348670890722403
2026-08-31,put,697.0,7.01,7.04,7.25,7.025,1.0,80.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.919852741696744,0.20267377847556525
2026-08-31,put,698.0,7.08,7.13,7.5,7.105,1.0,131.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9211724730334682,0.20146622164018504
2026-08-31,put,699.0,7.23,7.26,7.47,7.245,42.0,455.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9224922043701924,0.20087687906756907
2026-08-31,put,700.0,7.33,7.37,7.34,7.35,22.0,1582.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9238119357069166,0.19989549660422956
2026-08-31,put,701.0,7.44,7.47,8.52,7.455,5.0,267.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9251316670436407,0.19889486346755594
2026-08-31,put,702.0,7.55,7.58,8.43,7.564999999999999,2.0,785.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9264513983803648,0.19792628354668693
2026-08-31,put,703.0,7.69,7.72,7.87,7.705,3.0,67.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9277711297170891,0.197241582783942
2026-08-31,put,704.0,7.81,7.84,7.9,7.824999999999999,1.0,288.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9290908610538132,0.19633062135934357
2026-08-31,put,705.0,7.93,7.96,8.35,7.945,10.0,398.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9304105923905374,0.19539814389970558
2026-08-31,put,706.0,8.05,8.08,8.32,8.065000000000001,5.0,347.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9317303237272615,0.19444432192542202
2026-08-31,put,707.0,8.16,8.2,8.66,8.18,2.0,169.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9330500550639858,0.1934206303649556
2026-08-31,put,708.0,8.31,8.35,8.41,8.33,39.0,692.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9343697864007099,0.1927143933850075
2026-08-31,put,709.0,8.45,8.49,9.76,8.469999999999999,25.0,295.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.935689517737434,0.1918862205200813
2026-08-31,put,710.0,8.6,8.63,8.67,8.615,316.0,1766.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9370092490741582,0.19108100167082268
2026-08-31,put,711.0,8.72,8.76,9.53,8.74,1.0,367.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9383289804108824,0.19006351253465117
2026-08-31,put,712.0,8.87,8.91,9.46,8.89,25.0,819.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9396487117476066,0.18925670229406755
2026-08-31,put,713.0,9.01,9.04,9.82,9.025,2.0,605.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9409684430843307,0.18828657644289645
2026-08-31,put,714.0,9.16,9.2,9.99,9.18,1.0,115.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9422881744210548,0.1874758746073538
2026-08-31,put,715.0,9.31,9.34,9.64,9.325,8.0,389.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9436079057577791,0.18654905766544091
2026-08-31,put,716.0,9.47,9.5,9.85,9.485,1.0,237.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9449276370945032,0.18573227333761938
2026-08-31,put,717.0,9.62,9.66,9.83,9.64,50.0,19087.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9462473684312274,0.18484486923066673
2026-08-31,put,718.0,9.78,9.81,10.2,9.795,2.0,375.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9475670997679515,0.18393212420697932
2026-08-31,put,719.0,9.93,9.96,11.2,9.945,9.0,432.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9488868311046758,0.1829506753788239
2026-08-31,put,720.0,10.11,10.15,10.24,10.13,16.0,1299.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9502065624413999,0.18224681350253882
2026-08-31,put,721.0,10.25,10.29,10.53,10.27,3.0,4243.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.951526293778124,0.18112876790554883
2026-08-31,put,722.0,10.45,10.5,10.62,10.475,1.0,133.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9528460251148482,0.18053908823371972
2026-08-31,put,723.0,10.62,10.66,11.39,10.64,1.0,116.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9541657564515724,0.17958132882707575
2026-08-31,put,724.0,10.81,10.85,10.9,10.83,8.0,133.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9554854877882966,0.1788058363290318
2026-08-31,put,725.0,10.99,11.03,11.15,11.01,24.0,1147.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9568052191250207,0.17791834664499848
2026-08-31,put,726.0,11.14,11.19,12.74,11.165,2.0,107.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9581249504617448,0.17679812840612844
2026-08-31,put,728.0,11.58,11.62,11.49,11.6,2.0,11.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9607644131351932,0.17549220933243143
2026-08-31,put,729.0,11.77,11.82,12.0,11.795,8.0,26.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9620841444719174,0.17461066281629675
2026-08-31,put,730.0,11.98,12.03,12.1,12.005,236.0,1780.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9634038758086415,0.1738187672042573
2026-08-31,put,731.0,12.19,12.23,12.64,12.21,120.0,138.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9647236071453656,0.17295643226191737
2026-08-31,put,732.0,12.41,12.45,12.45,12.43,5.0,33.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9660433384820899,0.17218090804392489
2026-08-31,put,734.0,12.85,12.9,12.92,12.875,4.0,14.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9686828011555382,0.17057236043985635
2026-08-31,put,735.0,13.08,13.12,13.38,13.1,43.0,4124.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9700025324922623,0.16973898795467637
2026-08-31,put,736.0,13.31,13.36,14.48,13.335,4.0,21.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9713222638289866,0.16894918625702168
2026-08-31,put,737.0,13.55,13.6,14.79,13.575,6.0,5.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9726419951657107,0.16816376172949804
2026-08-31,put,738.0,13.77,13.82,14.46,13.795,24.0,50.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9739617265024348,0.16719489496227116
2026-08-31,put,739.0,14.04,14.09,15.02,14.065,3.0,6.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.975281457839159,0.16656609007061715
2026-08-31,put,740.0,14.3,14.34,14.42,14.32,31.0,3695.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9766011891758832,0.1657898966423152
2026-08-31,put,742.0,14.77,14.82,14.95,14.795,1.0,55.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9792406518493315,0.1638769168835087
2026-08-31,put,743.0,15.03,15.1,14.99,15.065,12.0,38.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9805603831860557,0.16310587977300917
2026-08-31,put,744.0,15.37,15.42,16.6,15.395,1.0,4.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9818801145227799,0.16273122508783985
2026-08-31,put,745.0,15.65,15.7,16.08,15.675,22.0,1024.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.983199845859504,0.16195665923543714
2026-08-31,put,746.0,15.91,15.96,16.85,15.935,1.0,43.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9845195771962282,0.16100219342554883
2026-08-31,put,747.0,16.24,16.3,17.57,16.27,1.0,2703.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9858393085329523,0.16054433143028113
2026-08-31,put,748.0,16.55,16.6,17.04,16.575000000000003,1.0,21.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9871590398696766,0.1598333168343111
2026-08-31,put,749.0,16.8,16.86,18.58,16.83,132.0,171.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9884787712064007,0.1587316232585812
2026-08-31,put,750.0,17.17,17.23,17.57,17.200000000000003,89.0,5775.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9897985025431248,0.15839880189529576
2026-08-31,put,751.0,17.51,17.57,18.31,17.54,5.0,55.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.991118233879849,0.1578135775736423
2026-08-31,put,752.0,17.83,17.89,19.09,17.86,2.0,8.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9924379652165732,0.1570480622974938
2026-08-31,put,753.0,18.17,18.23,19.64,18.200000000000003,2.0,21.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9937576965532974,0.15638038344029434
2026-08-31,put,754.0,18.46,18.52,19.1,18.49,32.0,27.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9950774278900215,0.15532644008954705
2026-08-31,put,755.0,18.83,18.89,19.48,18.86,176.0,3166.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9963971592267457,0.1547824497303745
2026-08-31,put,756.0,19.23,19.29,20.16,19.26,45.0,122.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.9977168905634699,0.15440052743859564
2026-08-31,put,757.0,19.61,19.67,20.01,19.64,31.0,75.0,757.72998046875,2026-06-04T18:31:23+00:00,0.24126449137493658,0.999036621900194,0.1538373590701532
